1D0B8D68.BBS,1. Funk 100 Driving 8s
86AEC107.BBS,2. Funk 101 Driving 8s
F13013F7.BBS,3. Funk 102 Driving 8s
6A955F98.BBS,4. Funk 103 Driving 8s
1E0DB617.BBS,5. Funk 104 Driving 8s
85A8FA78.BBS,6. Funk 105 Driving 8s
F2362888.BBS,7. Funk 106 Driving 8s
699364E7.BBS,8. Funk 107 Driving 8s
1B07FB96.BBS,9. Funk 108 Driving 8s
80A2B7F9.BBS,10. Funk 109 Driving 8s
C09D54ED.BBS,11. Funk 110 Driving 8s
5B381882.BBS,12. Funk 111 Driving 8s
2CA6CA72.BBS,13. Funk 112 Driving 8s
B703861D.BBS,14. Funk 113 Driving 8s
C39B6F92.BBS,15. Funk 114 Driving 8s
583E23FD.BBS,16. Funk 115 Driving 8s
2FA0F10D.BBS,17. Funk 116 Driving 8s
B405BD62.BBS,18. Funk 117 Driving 8s
C6912213.BBS,19. Funk 118 Driving 8s
5D346E7C.BBS,20. Funk 119 Driving 8s
7D573823.BBS,21. Funk 120 Driving 8s
E6F2744C.BBS,22. Funk 121 Driving 8s
0BDF84FA.BBS,23. Funk 122 Off Beats
CA515B3A.BBS,24. Funk 123 Off Beats
E36A4EB9.BBS,25. Funk 124 Off Beats
22E49179.BBS,26. Funk 125 Off Beats
BB06F778.BBS,27. Funk 126 Off Beats
7A8828B8.BBS,28. Funk 127 Off Beats
E970DC7E.BBS,29. Funk 128 Off Beats
28FE03BE.BBS,30. Funk 129 Off Beats
C8167154.BBS,31. Funk 130 Off Beats
0998AE94.BBS,32. Funk 131 Off Beats
907AC895.BBS,33. Funk 132 Off Beats
51F41755.BBS,34. Funk 133 Off Beats
78CF02D6.BBS,35. Funk 134 Off Beats
B941DD16.BBS,36. Funk 135 Off Beats
20A3BB17.BBS,37. Funk 136 Off Beats
E12D64D7.BBS,38. Funk 137 Off Beats
72D59011.BBS,39. Funk 138 Off Beats
B35B4FD1.BBS,40. Funk 139 Off Beats
BC8E98DB.BBS,41. Funk 140 Off Beats
7D00471B.BBS,42. Funk 141 Off Beats
E4E2211A.BBS,43. Funk 142 Off Beats
256CFEDA.BBS,44. Funk 143 Off Beats
0C57EB59.BBS,45. Funk 144 Off Beats
CDD93499.BBS,46. Funk 145 Off Beats
543B5298.BBS,47. Funk 146 Off Beats
95B58D58.BBS,48. Funk 147 Off Beats
064D799E.BBS,49. Funk 148 Off Beats
C7C3A65E.BBS,50. Funk 149 Off Beats
272BD4B4.BBS,51. Funk 150 Off Beats
E6A50B74.BBS,52. Funk 151 Off Beats
7F476D75.BBS,53. Funk 152 Off Beats
BEC9B2B5.BBS,54. Funk 153 Off Beats
9C4810B3.BBS,55. Funk 154 Slow 16s
738A7B8D.BBS,56. Funk 155 Slow 16s
98BDC08E.BBS,57. Funk 156 Slow 16s
777FABB0.BBS,58. Funk 157 Slow 16s
8674F03D.BBS,59. Funk 158 Slow 16s
69B69B03.BBS,60. Funk 159 Slow 16s
0C41D6C8.BBS,61. Funk 160 Slow 16s
E383BDF6.BBS,62. Funk 161 Slow 16s
08B406F5.BBS,63. Funk 162 Slow 16s
E7766DCB.BBS,64. Funk 163 Slow 16s
05AA76B2.BBS,65. Funk 164 Slow 16s
EA681D8C.BBS,66. Funk 165 Slow 16s
015FA68F.BBS,67. Funk 166 Slow 16s
EE9DCDB1.BBS,68. Funk 167 Slow 16s
1F96963C.BBS,69. Funk 168 Slow 16s
F054FD02.BBS,70. Funk 169 Slow 16s
CDCF0908.BBS,71. Funk 170 Slow 16s
220D6236.BBS,72. Funk 171 Slow 16s
C93AD935.BBS,73. Funk 172 Slow 16s
26F8B20B.BBS,74. Funk 173 Slow 16s
C424A972.BBS,75. Funk 174 Slow 16s
2BE6C24C.BBS,76. Funk 175 Slow 16s
C0D1794F.BBS,77. Funk 176 Slow 16s
2F131271.BBS,78. Funk 177 Slow 16s
DE1849FC.BBS,79. Funk 178 Slow 16s
31DA22C2.BBS,80. Funk 179 Slow 16s
5E37FDCE.BBS,81. Funk 180 Slow 16s
B1F596F0.BBS,82. Funk 181 Slow 16s
5AC22DF3.BBS,83. Funk 182 Slow 16s
B50046CD.BBS,84. Funk 183 Slow 16s
57DC5DB4.BBS,85. Funk 184 Slow 16s
F40A7032.BBS,86. Funk 185 Linear
CD874CF7.BBS,87. Funk 186 Linear
DAFC58B4.BBS,88. Funk 187 Linear
05459765.BBS,89. Funk 188 Linear
123E8326.BBS,90. Funk 189 Linear
515F5E43.BBS,91. Funk 190 Linear
46244A00.BBS,92. Funk 191 Linear
7FA976C5.BBS,93. Funk 192 Linear
68D26286.BBS,94. Funk 193 Linear
0CB30F4F.BBS,95. Funk 194 Linear
FFB3F636.BBS,96. Funk 195 Swung
C63ECAF3.BBS,97. Funk 196 Swung
D145DEB0.BBS,98. Funk 197 Swung
0EFC1161.BBS,99. Funk 198 Swung
