6B4E2CB6.BBS,1. Chill 1 Str 8s
E5C12B55.BBS,2. Chill 2 Str 8s
296B2BCB.BBS,3. Chill 3 Str 8s
23AE22D2.BBS,4. Chill 4 Str 8s
EF04224C.BBS,5. Chill 5 Str 8s
618B25AF.BBS,6. Chill 6 Str 8s
4AD1B475.BBS,7. Chill 7 Str 8s
7401379D.BBS,8. Chill 8 Str 8s
B8AB3703.BBS,9. Chill 9 Str 8s
6D090F02.BBS,10. Chill 10 Str 8s
A1A30F9C.BBS,11. Chill 11 Str 8s
2F2C087F.BBS,12. Chill 12 Str 8s
E38608E1.BBS,13. Chill 13 Str 8s
E94301F8.BBS,14. Chill 14 Str 8s
25E90166.BBS,15. Chill 15 Str 8s
AB660685.BBS,16. Chill 16 Str 8s
67CC061B.BBS,17. Chill 17 Str 8s
BEEC14B7.BBS,18. Chill 18 Str 8s
72461429.BBS,19. Chill 19 Str 8s
548433C7.BBS,20. Chill 20 Str 8s
982E3359.BBS,21. Chill 21 Str 8s
18799D1A.BBS,22. Chill 22  Str 8s
DA0B3424.BBS,23. Chill 23 Str 8s
D0CE3D3D.BBS,24. Chill 24 Str 8s
1C643DA3.BBS,25. Chill 25 Str 8s
92EB3A40.BBS,26. Chill 26 Str 8s
5E413ADE.BBS,27. Chill 27 Str 8s
87612872.BBS,28. Chill 28 Str 8s
2AABE167.BBS,29. Chill 29 Str 8s Sync Kick
054A79D2.BBS,30. Chill 30 Str 8s Sync Kick
EA18CF33.BBS,31. Chill 31 Str 8s Sync Kick
009E1251.BBS,32. Chill 32 Str 8s Sync Kick
EFCCA4B0.BBS,33. Chill 33 Str 8s Sync Kick
0EE2AED4.BBS,34. Chill 34 Str 8s Sync Kick
E1B01835.BBS,35. Chill 35 Str 8s Sync Kick
0B36C557.BBS,36. Chill 36 Str 8s Sync Kick
E46473B6.BBS,37. Chill 37 Str 8s Sync Kick
121BD7DE.BBS,38. Chill 38 Str 8s Sync Kick
FD49613F.BBS,39. Chill 39 Str 8s Sync Kick
4F74F299.BBS,40. Chill 40 Str 8s Sync Kick
A0264478.BBS,41. Chill 41 Str 8s Sync Kick
9A848CD5.BBS,42. Chill 42 Str 8s Sync Kick
69525712.BBS,43. Chill 43 16s
DB728B02.BBS,44. Chill 44 16s
E612A2B2.BBS,45. Chill 45 16s
A1B2D862.BBS,46. Chill 46 16s
9CD2F1D2.BBS,47. Chill 47 16s
1E826603.BBS,48. Chill 48 16s
23E24FB3.BBS,49. Chill 49 16s
E5AEFE67.BBS,50. Chill 50 16s
D8CED7D7.BBS,51. Chill 51 16s
9F6EAD07.BBS,52. Chill 52 16s
A20E84B7.BBS,53. Chill 53 16s
102E58A7.BBS,54. Chill 54 16s
2D4E7117.BBS,55. Chill 55 16s
6AEE0BC7.BBS,56. Chill 56 16s
578E2277.BBS,57. Chill 57 16s
D5DEB5A6.BBS,58. Chill 58 16s
E8BE9C16.BBS,59. Chill 59 16s
633A8CC9.BBS,60. Chill 60 16s
5E5AA579.BBS,61. Chill 61 16s
1221B2EB.BBS,62. Chill 62 16s Sync Acc
8F2E539D.BBS,63. Chill 63 16s Sync Acc
EAE3F95D.BBS,64. Chill 64 16s Sync Acc
77EC182B.BBS,65. Chill 65 16s Sync Acc
0B8D3DF0.BBS,66. Chill 66 16s Sync Acc
9682DC86.BBS,67. Chill 67 16s Sync Acc
C0166870.BBS,68. Chill 68 16s Sync Acc
83768E53.BBS,69. Chill 69 16s Sync Kick
5B6C08AD.BBS,70. Chill 70 16s Sync Kick
E297D345.BBS,71. Chill 71 16s Sync Kick
F3EAB93C.BBS,72. Chill 72 16s Sync Kick
4A1162D4.BBS,73. Chill 73 16s Sync Kick
D1106DCE.BBS,74. Chill 74 16s Sync Kick
68EBB626.BBS,75. Chill 75 16s Sync Kick
7996DC5F.BBS,76. Chill 76 16s Sync Kick
C06D07B7.BBS,77. Chill 77 16s Sync Kick
94E5C42A.BBS,78. Chill 78 16s Sync Kick
2D1E1FC2.BBS,79. Chill 79 16s Sync Kick
D5866F97.BBS,80. Chill 80 16s Sync Kick
6C7DB47F.BBS,81. Chill 81 16s Sync Kick
7D00DE06.BBS,82. Chill 82 16s Sync Kick
