08793867.BBS,1. Rock Basic 1 Qtrs
8EED4AC9.BBS,2. Rock Basic 2 Qtrs
45B1996C.BBS,3. Rock Basic 3 Qtrs
58B4A9D4.BBS,4. Rock Basic 4 Qtrs
93E87A71.BBS,5. Rock Basic 5 Qtrs
157C08DF.BBS,6. Rock Basic 6 Qtrs
DE20DB7A.BBS,7. Rock Basic 7 Qtrs
2F7669AF.BBS,8. Rock Basic 8 Qtrs
E42ABA0A.BBS,9. Rock Basic 9 Qtrs
85CE9BD3.BBS,10. Rock Basic 10 Qtrs
4E924876.BBS,11. Rock Basic 11 Qtrs
C8063AD8.BBS,12. Rock Basic 12 Qtrs
035AE97D.BBS,13. Rock Basic 13 Qtrs
1E5FD9C5.BBS,14. Rock Basic 14 Qtrs
D5030A60.BBS,15. Rock Basic 15 Qtrs
539778CE.BBS,16. Rock Basic 16 Qtrs
98CBAB6B.BBS,17. Rock Basic 17 Qtrs
699D19BE.BBS,18. Rock Basic 18 Qtrs
A2C1CA1B.BBS,19. Rock Basic 19 Qtrs
FE7A7A35.BBS,20. Rock Basic 1 8ths
78EE089B.BBS,21. Rock Basic 2 8ths
B3B2DB3E.BBS,22. Rock Basic 3 8ths
AEB7EB86.BBS,23. Rock Basic 4 8ths
65EB3823.BBS,24. Rock Basic 5 8ths
E37F4A8D.BBS,25. Rock Basic 6 8ths
28239928.BBS,26. Rock Basic 7 8ths
D9752BFD.BBS,27. Rock Basic 8 8ths
1229F858.BBS,28. Rock Basic 9 8ths
73CDD981.BBS,29. Rock Basic 10 8ths
B8910A24.BBS,30. Rock Basic 11 8ths
3E05788A.BBS,31. Rock Basic 12 8ths
F559AB2F.BBS,32. Rock Basic 13 8ths
E85C9B97.BBS,33. Rock Basic 14 8ths
23004832.BBS,34. Rock Basic 15 8ths
A5943A9C.BBS,35. Rock Basic 16 8ths
6EC8E939.BBS,36. Rock Basic 17 8ths
9F9E5BEC.BBS,37. Rock Basic 18 8ths
54C28849.BBS,38. Rock Basic 19 8ths
CD2869A6.BBS,39. Rock Sync Kick 1 Qtrs
4BBC1B08.BBS,40. Rock Sync Kick 2 Qtrs
80E0C8AD.BBS,41. Rock Sync Kick 3 Qtrs
9DE5F815.BBS,42. Rock Sync Kick 4 Qtrs
56B92BB0.BBS,43. Rock Sync Kick 5 Qtrs
D02D591E.BBS,44. Rock Sync Kick 6 Qtrs
1B718ABB.BBS,45. Rock Sync Kick 7 Qtrs
EA27386E.BBS,46. Rock Sync Kick 8 Qtrs
217BEBCB.BBS,47. Rock Sync Kick 9 Qtrs
696838A4.BBS,48. Rock Sync Kick 10 Qtrs
A234EB01.BBS,49. Rock Sync Kick 11 Qtrs
24A099AF.BBS,50. Rock Sync Kick 12 Qtrs
EFFC4A0A.BBS,51. Rock Sync Kick 13 Qtrs
F2F97AB2.BBS,52. Rock Sync Kick 14 Qtrs
39A5A917.BBS,53. Rock Sync Kick 15 Qtrs
BF31DBB9.BBS,54. Rock Sync Kick 16 Qtrs
746D081C.BBS,55. Rock Sync Kick 17 Qtrs
3B2B2BF4.BBS,56. Rock Sync Kick 1 8ths
BDBF595A.BBS,57. Rock Sync Kick 2 8ths
76E38AFF.BBS,58. Rock Sync Kick 3 8ths
6BE6BA47.BBS,59. Rock Sync Kick 4 8ths
A0BA69E2.BBS,60. Rock Sync Kick 5 8ths
262E1B4C.BBS,61. Rock Sync Kick 6 8ths
ED72C8E9.BBS,62. Rock Sync Kick 7 8ths
1C247A3C.BBS,63. Rock Sync Kick 8 8ths
D778A999.BBS,64. Rock Sync Kick 9 8ths
9F6B7AF6.BBS,65. Rock Sync Kick 10 8ths
5437A953.BBS,66. Rock Sync Kick 11 8ths
D2A3DBFD.BBS,67. Rock Sync Kick 12 8ths
19FF0858.BBS,68. Rock Sync Kick 13 8ths
04FA38E0.BBS,69. Rock Sync Kick 14 8ths
CFA6EB45.BBS,70. Rock Sync Kick 15 8ths
493299EB.BBS,71. Rock Sync Kick 16 8ths
826E4A4E.BBS,72. Rock Sync Kick 17 8ths
A2C41986.BBS,73. Rock Sync Snare (2 3&) 1 Qtrs
2A96F68B.BBS,74. Rock Sync Snare (2 3&) 2 Qtrs
E1CA252E.BBS,75. Rock Sync Snare (2 3&) 3 Qtrs
FCCF1596.BBS,76. Rock Sync Snare (2 3&) 4 Qtrs
3793C633.BBS,77. Rock Sync Snare (2 3&) 5 Qtrs
B107B49D.BBS,78. Rock Sync Snare (2 3&) 6 Qtrs
5A01C677.BBS,79. Rock Sync Snare (2 3&) 1 8ths
DC95B4D9.BBS,80. Rock Sync Snare (2 3&) 2 8ths
17C9677C.BBS,81. Rock Sync Snare (2 3&) 3 8ths
0ACC57C4.BBS,82. Rock Sync Snare (2 3&) 4 8ths
C1908461.BBS,83. Rock Sync Snare (2 3&) 5 8ths
4704F6CF.BBS,84. Rock Sync Snare (2 3&) 6 8ths
0A181E7A.BBS,85. Rock Sync Snare (2& 4) 1 Qtrs
8C8C6CD4.BBS,86. Rock Sync Snare (2& 4) 2 Qtrs
47D0BF71.BBS,87. Rock Sync Snare (2& 4) 3 Qtrs
FC1B5C28.BBS,88. Rock Sync Snare (2& 4) 1 8ths
7A8F2E86.BBS,89. Rock Sync Snare (2& 4) 2 8ths
B1D3FD23.BBS,90. Rock Sync Snare (2& 4) 3 8ths
